TF-IDF Weight,Word2Vec Weight,BiLSTM Weight,Transformer Weight,Accuracy,Macro Precision,Macro Recall,Macro F1
0.25,0.05,0.65,0.05,0.6915573494786411,0.6724369842310697,0.6544082588246785,0.6619137976663139
0.2,0.1,0.65,0.05,0.6912209889001009,0.6726236213581136,0.6542968597487742,0.661876350498766
0.1,0.15,0.2,0.55,0.6918937100571813,0.682255490656595,0.650158586962377,0.6618662474606868
0.05,0.6,0.1,0.25,0.6949209552640431,0.663802195204727,0.661032319041946,0.6618337012895813
0.1,0.4,0.05,0.45,0.6922300706357215,0.6748398026916037,0.6544703657507873,0.6617888500227469
0.1,0.2,0.55,0.15,0.6935755129498823,0.6730453795641667,0.6538818298992555,0.6617785827768723
0.15,0.05,0.6,0.2,0.6922300706357215,0.6742255683180063,0.6530832440476297,0.6617781621319782
0.15,0.15,0.65,0.05,0.6912209889001009,0.6721333690874137,0.654237155179552,0.6616740691874495
0.05,0.4,0.1,0.45,0.6918937100571813,0.6762853571219156,0.6529902674536916,0.6616406876853688
0.1,0.65,0.1,0.15,0.6949209552640431,0.6599736761047197,0.6647804826382315,0.6616311800342409
0.1,0.6,0.25,0.05,0.6945845946855028,0.6604170710520589,0.6630367323227794,0.6615601851708532
0.15,0.1,0.65,0.1,0.6902119071644803,0.6731007679034855,0.653255658080593,0.6614511003176561
0.1,0.6,0.2,0.1,0.6952573158425832,0.6601960523005176,0.6633058654787841,0.66141050995909
0.15,0.6,0.2,0.05,0.6952573158425832,0.6593992110025845,0.6640778123557987,0.6613709751423344
0.25,0.15,0.05,0.55,0.6918937100571813,0.6823597577862056,0.6497618628925059,0.6612085205804141
0.05,0.2,0.2,0.55,0.6922300706357215,0.6824718268013613,0.649024615130363,0.6610582956057477
0.05,0.6,0.2,0.15,0.6949209552640431,0.6617815420573169,0.6609092840767175,0.6610563222136006
0.05,0.2,0.65,0.1,0.6898755465859401,0.6739119720796798,0.6522144063346914,0.6610321918437672
0.2,0.05,0.65,0.1,0.6898755465859401,0.672449649003878,0.652845736158578,0.6609964551218139
0.1,0.1,0.65,0.15,0.6908846283215607,0.6735103154804655,0.652331286548244,0.660984669437115
0.2,0.15,0.6,0.05,0.6905482677430205,0.6710882581086068,0.6536522104375817,0.660927244501555
0.1,0.2,0.15,0.55,0.6918937100571813,0.6818710231904703,0.6493096467762856,0.6609126330587115
0.15,0.05,0.65,0.15,0.6905482677430205,0.6737036995880963,0.6520195658499897,0.6608428413204761
0.1,0.6,0.15,0.15,0.6945845946855028,0.6600004804332188,0.6624821024599256,0.6607783039807243
0.05,0.45,0.1,0.4,0.6918937100571813,0.6713693980782364,0.6540992338313552,0.6606831186297976
0.15,0.55,0.05,0.25,0.6939118735284224,0.6637618949476921,0.6591421771876735,0.6606583045530714
0.1,0.05,0.65,0.2,0.6918937100571813,0.6740280131711812,0.6516031457505339,0.6606530761702396
0.1,0.5,0.05,0.35,0.6918937100571813,0.6678146363268969,0.6563977857225436,0.6606209170518951
0.1,0.15,0.65,0.1,0.6902119071644803,0.6721232369865243,0.6525261270329458,0.6606156565967525
0.3,0.1,0.05,0.55,0.6905482677430205,0.6814407801855985,0.6492830078016743,0.6605803394410128
0.35,0.05,0.05,0.55,0.6905482677430205,0.6813109816817041,0.6492405919723072,0.6605283061952718
0.2,0.55,0.05,0.2,0.6939118735284224,0.6603108387257983,0.6616198427865284,0.6603547407379946
0.05,0.45,0.05,0.45,0.6905482677430205,0.6733630311457859,0.6530484601378146,0.6603468139575805
0.15,0.65,0.1,0.1,0.693239152371342,0.6574781086201084,0.6650085103527058,0.6602976482440674
0.1,0.55,0.05,0.3,0.6918937100571813,0.6653696248059376,0.6573276383925408,0.6602482743480708
0.1,0.45,0.05,0.4,0.6912209889001009,0.6709165050739134,0.6539280085510668,0.6601633229170503
0.05,0.5,0.1,0.35,0.6925664312142616,0.6682789478878534,0.6549827014194359,0.66013528786763
0.2,0.65,0.1,0.05,0.6915573494786411,0.6556492372690551,0.6672153591975742,0.6600712745632163
0.2,0.6,0.05,0.15,0.6925664312142616,0.658551502652328,0.6629739539056385,0.6599928858363644
0.05,0.15,0.65,0.15,0.6898755465859401,0.6721123565660134,0.6514943256772416,0.6599484820061027
0.05,0.25,0.15,0.55,0.6912209889001009,0.6801567392818144,0.6486862053797768,0.6598886245422797
0.05,0.65,0.2,0.1,0.6942482341069627,0.6584900171583555,0.6617951589545278,0.6597964829894709
0.05,0.35,0.1,0.5,0.6908846283215607,0.6770451295596882,0.6499183784355514,0.6596334415737674
0.05,0.65,0.15,0.15,0.6935755129498823,0.6584374883630219,0.6617260540728287,0.6595677944619787
0.15,0.6,0.05,0.2,0.6918937100571813,0.6590960694490913,0.6612549156964926,0.6594507943194368
0.05,0.1,0.65,0.2,0.6902119071644803,0.6727168864454903,0.6502409447067834,0.6593159166106268
0.2,0.2,0.05,0.55,0.6902119071644803,0.6799456624848067,0.6482417560557727,0.659299636879402
0.1,0.65,0.15,0.1,0.693239152371342,0.6570350710296302,0.6628600259048427,0.6592928906918701
0.05,0.55,0.05,0.35,0.6902119071644803,0.6659002926163191,0.6556747528523371,0.6592883169084942
0.1,0.35,0.05,0.5,0.6905482677430205,0.6743433651262104,0.6508481094703867,0.659156416173123
0.05,0.05,0.7,0.2,0.6892028254288597,0.6735680605206634,0.6495233929742251,0.6591127728892444
0.15,0.65,0.15,0.05,0.6915573494786411,0.6551138075119476,0.6645934507188074,0.6590076124920862
0.05,0.05,0.3,0.6,0.6885301042717793,0.6834383307047696,0.6451107992422195,0.6589298768114529
0.25,0.05,0.05,0.65,0.6881937436932392,0.6810522926226944,0.6469218492062274,0.65855491407344
0.1,0.1,0.2,0.6,0.6888664648503195,0.6816396894394101,0.6459207777128457,0.6585468332338925
0.05,0.65,0.25,0.05,0.6925664312142616,0.6566865222130747,0.6606293603582986,0.6583866936168095
0.15,0.1,0.7,0.05,0.6885301042717793,0.6692190061630241,0.6506692940436075,0.6583190658173798
0.05,0.05,0.65,0.25,0.6895391860073999,0.6725431742095891,0.6487819326892095,0.6583109349261244
0.1,0.05,0.7,0.15,0.6871846619576185,0.6715599467372562,0.6491796737988731,0.6582661706133723
0.1,0.15,0.7,0.05,0.6881937436932392,0.6694770225382769,0.6504557745691137,0.6582653781800976
0.05,0.1,0.7,0.15,0.6878573831146989,0.6716761713071676,0.64918907411135,0.6582618394580245
0.25,0.1,0.05,0.6,0.6881937436932392,0.6807979062105928,0.6464060093459563,0.6582319779715763
0.15,0.05,0.7,0.1,0.6875210225361588,0.6691409692726342,0.6501439322356977,0.6580732197670719
0.25,0.05,0.1,0.6,0.6885301042717793,0.6801495331404843,0.6461594743545723,0.6580622503245855
0.15,0.25,0.05,0.55,0.6885301042717793,0.677456935756981,0.6475705894051309,0.6580527349347954
0.05,0.65,0.1,0.2,0.6918937100571813,0.6574791216864057,0.6599883368738907,0.6580308179573487
0.1,0.6,0.05,0.25,0.6905482677430205,0.659565389649097,0.6578846755451243,0.6580153705877269
0.2,0.1,0.05,0.65,0.6875210225361588,0.6801830079774356,0.6463581123789408,0.6578380488739911
0.3,0.05,0.05,0.6,0.6878573831146989,0.6800495073989212,0.6461115773875569,0.6577900211943952
0.1,0.65,0.2,0.05,0.6918937100571813,0.6551157486334361,0.6614304035773746,0.6577808829634989
0.05,0.2,0.7,0.05,0.6878573831146989,0.6686352701228295,0.6501055572163209,0.6577432746349374
0.15,0.05,0.2,0.6,0.6871846619576185,0.679848446929122,0.6452708189768875,0.6575705994791026
0.2,0.65,0.05,0.1,0.6888664648503195,0.6541497724778879,0.6633528943903482,0.6575448018401212
0.1,0.1,0.75,0.05,0.6871846619576185,0.6690858991982008,0.6495418203890343,0.6575370002697123
0.15,0.2,0.05,0.6,0.6868483013790784,0.6783761166956112,0.6461871804466968,0.6574802986018141
0.05,0.6,0.05,0.3,0.6895391860073999,0.6610144117612877,0.6556405187983921,0.6574577797460903
0.05,0.7,0.1,0.15,0.6905482677430205,0.6550770538171066,0.661142126370651,0.6573255955277479
0.15,0.15,0.1,0.6,0.6878573831146989,0.6792328401043756,0.6455784487874308,0.6572965452703501
0.2,0.15,0.05,0.6,0.6875210225361588,0.6787542636114109,0.6459019770878918,0.6572603241433
0.2,0.1,0.1,0.6,0.6878573831146989,0.6792511147660169,0.6455187442182087,0.6572356733489799
0.1,0.3,0.05,0.55,0.6875210225361588,0.675086790907709,0.6474670787566044,0.6571496042700211
0.05,0.65,0.05,0.25,0.6892028254288597,0.658100752154816,0.6575503566822491,0.6570803900667798
0.15,0.05,0.75,0.05,0.6865119408005381,0.6685580788945553,0.6489356677323805,0.656972160968669
0.05,0.15,0.75,0.05,0.6878573831146989,0.6687903122996793,0.6488947637881123,0.6569295082212463
0.2,0.05,0.7,0.05,0.6865119408005381,0.666912663472746,0.6495921246457794,0.656825884699719
0.2,0.05,0.15,0.6,0.6875210225361588,0.6790259550475448,0.6447469690540766,0.656821362972948
0.05,0.4,0.05,0.5,0.6888664648503195,0.6715501167635693,0.6487312502894766,0.6567626310713728
0.1,0.2,0.1,0.6,0.6888664648503195,0.6791520542334368,0.6450082137827036,0.6567443970341365
0.15,0.1,0.15,0.6,0.6868483013790784,0.6802360930850917,0.6441274468323965,0.6567272502839795
0.15,0.7,0.1,0.05,0.6881937436932392,0.6520320615947405,0.6639327014204349,0.6565764090893191
0.1,0.05,0.75,0.1,0.686175580221998,0.6685780948914537,0.6479462822060436,0.6563465086755315
0.1,0.1,0.7,0.1,0.686175580221998,0.6685798541837864,0.6478480809822831,0.6562985690805473
0.05,0.15,0.7,0.1,0.6865119408005381,0.6678924926305877,0.6482195062497595,0.6562984234736771
0.05,0.2,0.15,0.6,0.6878573831146989,0.678918556347171,0.6442733733102904,0.656252337001435
0.05,0.3,0.1,0.55,0.6875210225361588,0.6759203929028228,0.6454843384513812,0.6562035451691873
0.1,0.7,0.1,0.1,0.6888664648503195,0.6525020043078682,0.6620399805635504,0.6560940867609754
0.1,0.15,0.15,0.6,0.6871846619576185,0.6791985535454819,0.643705717308175,0.6560342821547724
0.15,0.15,0.05,0.65,0.6868483013790784,0.6784942232208524,0.6444429650703178,0.655992460131357
0.1,0.05,0.25,0.6,0.686175580221998,0.6798107207845994,0.6426899360775505,0.6559017933670866
0.15,0.65,0.05,0.15,0.6888664648503195,0.6534691690972925,0.6599975356891051,0.6558283426616428
0.05,0.1,0.25,0.6,0.6865119408005381,0.6791909751552642,0.6428822476373607,0.6557765478941369
0.05,0.7,0.15,0.1,0.6895391860073999,0.6528933263177678,0.6600242247414372,0.6557013764679752
0.05,0.5,0.05,0.4,0.6871846619576185,0.6644671314492734,0.650639869636279,0.6555559965551927
0.05,0.35,0.05,0.55,0.6868483013790784,0.673552627220148,0.6460677713082525,0.6555540917821923
0.25,0.65,0.05,0.05,0.6871846619576185,0.6508751638667172,0.6634575937915494,0.6555281406549922
0.1,0.05,0.8,0.05,0.6858392196434577,0.6676713239430919,0.6471014329076632,0.6553966396181159
0.1,0.7,0.15,0.05,0.6881937436932392,0.6509435896001732,0.6617708474075457,0.6552414439701476
0.1,0.65,0.05,0.2,0.6885301042717793,0.654139192713553,0.6579549691794983,0.6552308155545662
0.05,0.05,0.75,0.15,0.6851664984863775,0.6685075385196824,0.6461755494902153,0.6551854104635293
0.1,0.25,0.05,0.6,0.6855028590649176,0.6750401234678994,0.6444032498787244,0.6550878219742129
0.05,0.1,0.75,0.1,0.6855028590649176,0.6670709215092804,0.6466875918108195,0.6549787350685301
0.05,0.05,0.8,0.1,0.6858392196434577,0.6677991395179262,0.6464064793397258,0.6549613621446873
0.05,0.05,0.85,0.05,0.6858392196434577,0.6671590197281754,0.6464661839089479,0.6547491795364151
0.1,0.15,0.1,0.65,0.686175580221998,0.6781488358127145,0.6425741527658907,0.6546561588403672
0.05,0.15,0.2,0.6,0.6851664984863775,0.6767015544697961,0.6423263992374519,0.6545433405977744
0.2,0.05,0.05,0.7,0.6838210561722167,0.6776712215933092,0.6425461235413422,0.6543966741691749
0.05,0.1,0.8,0.05,0.6851664984863775,0.6667436442995293,0.6458812391669777,0.6542566710454877
0.05,0.25,0.1,0.6,0.6855028590649176,0.6753278233269953,0.6429536381736274,0.6541738188134985
0.05,0.2,0.1,0.65,0.6848301379078372,0.6778808360087066,0.6415197532455658,0.6538971559460212
0.1,0.2,0.05,0.65,0.6841574167507568,0.6763298526018986,0.6422822998101032,0.6538810912024571
0.05,0.7,0.05,0.2,0.6865119408005381,0.6519405960442343,0.6571378259732421,0.6536821199794185
0.05,0.05,0.25,0.65,0.6831483350151363,0.679584522166378,0.639842033963894,0.6536535696010201
0.2,0.05,0.1,0.65,0.6834846955936764,0.6762155159570076,0.6410660252442464,0.6531044343518045
0.2,0.7,0.05,0.05,0.6844937773292971,0.6480305263955102,0.6614414647592914,0.6530255538731508
0.05,0.1,0.2,0.65,0.682811974436596,0.6770443866197343,0.6401443543496714,0.6530064264869705
0.05,0.15,0.1,0.7,0.682811974436596,0.6772000454944149,0.6404252951078827,0.6528855847522239
0.15,0.1,0.1,0.65,0.6841574167507568,0.6758705104065451,0.6409387276784243,0.6528425676593532
0.05,0.7,0.2,0.05,0.6865119408005381,0.6492316776872875,0.657752160405318,0.652830803636202
0.15,0.05,0.15,0.65,0.6834846955936764,0.6762398722851279,0.6404307762455311,0.6527738502822198
0.1,0.7,0.05,0.15,0.6851664984863775,0.6494486013779395,0.6581722063315583,0.6526746448558681
0.05,0.15,0.15,0.65,0.6838210561722167,0.6762606397920322,0.6400899592052153,0.6524990537167137
0.15,0.7,0.05,0.1,0.6848301379078372,0.6485045488941062,0.6588924587018903,0.6523041320285076
0.05,0.75,0.1,0.1,0.6858392196434577,0.6482911846633161,0.658932345606366,0.65221974545123
0.1,0.05,0.2,0.65,0.6824756138580559,0.6768780959408984,0.6391376800834796,0.6521742553170323
0.1,0.1,0.1,0.7,0.6824756138580559,0.676649994685611,0.6393589162724689,0.6519052047218984
0.1,0.15,0.05,0.7,0.6821392532795156,0.6757740642842152,0.6398364311910838,0.6518730349642078
0.1,0.1,0.15,0.65,0.682811974436596,0.6760550634114009,0.6392105825048455,0.651850241744726
0.15,0.05,0.1,0.7,0.6818028927009755,0.6757763571462982,0.639545918407513,0.6517800662782844
0.15,0.1,0.05,0.7,0.6821392532795156,0.6752819545528145,0.6397170220526396,0.6515598510708265
0.1,0.05,0.15,0.7,0.6824756138580559,0.6762292014087087,0.6387448751884371,0.6514581967658563
0.05,0.1,0.15,0.7,0.6824756138580559,0.6767544825486642,0.6381269149295766,0.6512033017287507
0.05,0.2,0.05,0.7,0.6821392532795156,0.6747595251612085,0.6391587663630014,0.6510815686627542
0.05,0.25,0.05,0.65,0.6821392532795156,0.6735234888957045,0.6393417992454964,0.6509219985457442
0.05,0.75,0.15,0.05,0.6848301379078372,0.6466277107405943,0.6576565381841696,0.6508904820087847
0.05,0.3,0.05,0.6,0.6821392532795156,0.6703605490840354,0.6401907394315878,0.6506405948352579
0.05,0.05,0.15,0.75,0.6797847292297343,0.6783540680488173,0.6365881291030513,0.6506090886829615
0.1,0.75,0.1,0.05,0.6831483350151363,0.6457724829557288,0.6583579899295476,0.6504593477567266
0.05,0.05,0.2,0.7,0.6791120080726539,0.6745603626369552,0.6355219219805197,0.6488305091898922
0.05,0.1,0.1,0.75,0.6784392869155735,0.6737308478494646,0.6347366556161996,0.6477833238423227
0.1,0.05,0.1,0.75,0.6784392869155735,0.6729803303671422,0.634698158961661,0.647498367585595
0.15,0.75,0.05,0.05,0.6794483686511941,0.6420794972307324,0.6559052499229426,0.6470657170647828
0.1,0.75,0.05,0.1,0.6787756474941137,0.6424506312963784,0.6546041436983515,0.646870872810535
0.05,0.75,0.05,0.15,0.6797847292297343,0.6434355286776259,0.6524091024556895,0.6466594981497119
0.05,0.8,0.1,0.05,0.6787756474941137,0.6413845311122014,0.6546560099179163,0.646218063960124
0.15,0.05,0.05,0.75,0.6774302051799529,0.6708684687374523,0.6337590776920693,0.6460309285461071
0.05,0.15,0.05,0.75,0.6764211234443324,0.6708194009159341,0.6335573658197823,0.6458121179794294
0.1,0.1,0.05,0.75,0.6767574840228725,0.6705024285037354,0.6331356362955606,0.645409878469462
0.05,0.05,0.1,0.8,0.6754120417087117,0.6698730366472812,0.6321275717794316,0.6446513080064481
0.1,0.05,0.05,0.8,0.6754120417087117,0.6694118666657136,0.631846337673176,0.6440217855353174
0.05,0.1,0.05,0.8,0.6740665993945509,0.6696578220739302,0.6314098984117115,0.6438103503438244
0.05,0.05,0.05,0.85,0.6730575176589304,0.6681432073673452,0.6292042383195177,0.6418110797272569
0.05,0.8,0.05,0.1,0.6740665993945509,0.6371076264599255,0.6500188177338011,0.6416656683565667
0.1,0.8,0.05,0.05,0.6727211570803902,0.6351045275258075,0.6490068340428434,0.6399830149440157
0.05,0.85,0.05,0.05,0.6686848301379078,0.630423856771877,0.6464270182610193,0.6357919679051103
